,Code,name,latitude,longitude,density,elevation_meters
357,6408,Métro Georges-Vanier (St-Antoine / Canning),45.4891,-73.57656,30,19
358,6409,Lionel-Groulx / George-Vanier,45.48621939184824,-73.5737469792366,26,16
359,6410,Métro Crémazie (Crémazie / Lajeunesse),45.54640752148169,-73.63842844963074,13,35
360,6411,Clark / Prince-Arthur,45.5133025720765,-73.57296109199524,56,48
361,6412,Complexe sportif Claude-Robillard,45.553262,-73.638615,6,35
362,6413,Union / Cathcart,45.50355184389659,-73.56875538825989,60,42
363,6414,Parc St-Henri (Laporte / Guay),45.48013378575666,-73.58590811491013,14,21
364,6415,de Melrose / Sherbrooke,45.46981978744856,-73.61696138978003,8,66
365,6416,Notre-Dame-de-Grâce / Décarie,45.47735333523628,-73.61537218093872,9,93
366,6417,de la Salle / Hochelaga,45.55415230370231,-73.54749351739883,14,24
367,6418,Paré / Mountain Sights,45.49810026070624,-73.65294188261032,5,50
368,6419,Beaucourt / de la Côte-Ste-Catherine,45.491513,-73.633649,4,67
369,6420,Métro Snowdon (de Westbury / Queen-Mary),45.48538473242346,-73.62814217805862,3,75
370,6421,Cartier / Rosemont,45.54124722370603,-73.59104454517365,24,67
371,6422,Fleury / Lajeunesse,45.55357892880519,-73.66208285093306,5,30
372,6423,Hôpital général juif (de la Côte Ste-Catherine / Légaré),45.496302,-73.629822,7,91
373,6424,Square Chaboillez (St-Jacques / de la Cathédrale),45.49656303562923,-73.56491714715958,48,33
374,6425,Métro de l'Église (Ross / de l'Église),45.462846046287325,-73.56592163443565,8,14
375,6426,Métro Verdun (Willibrord / de Verdun),45.459487694540734,-73.57209205627441,12,16
376,6427,Métro Lasalle (de Rushbrooke / Caisse),45.47069642604657,-73.56542240828276,6,15
377,6428,Berlioz / de l'Île des Soeurs,45.45998577640931,-73.54395568370819,1,14
378,6429,Place du Commerce,45.46714,-73.54259,2,12
379,6432,de Maisonneuve / Greene,45.48697062,-73.58929306,15,58
380,6433,Hillside / Ste-Catherine,45.48282602624293,-73.59084337949753,11,52
381,6434,Victoria / de Maisonneuve,45.47742856483265,-73.60016942024231,5,51
382,6435,Victoria Hall,45.48129146961133,-73.6003303527832,5,52
383,6436,Argyle / Sherbrooke,45.48580087370364,-73.5957974300254,9,58
384,6501,Metro Jean-Drapeau (Chemin Macdonald),45.512800575819625,-73.5311159491539,2,8
385,6502,Casino de Montréal,45.5063732,-73.52457672,1,3
386,6503,Métro Parc  (Ogilvy / Hutchison),45.53035130173597,-73.6243924498558,15,60
387,6504,La Ronde,45.52156536710626,-73.53533238172531,3,13
388,6700,de la Salle / Ste-Catherine,45.54996328646854,-73.53443384170531,8,14
389,6701,Stanley / Sherbrooke,45.50104110864491,-73.57717752456664,5,61
390,6702,Métro Assomption (Chauveau / de l'Assomption),45.569789,-73.548081,5,27
391,6703,Jardin Botanique (Pie-IX / Sherbrooke),45.55500446099039,-73.55535507202148,12,45
392,6704,19e avenue / St-Zotique,45.561594,-73.585643,7,54
393,6705,5e avenue / Bannantyne,45.456365,-73.57614,11,16
394,6706,Beatty / de Verdun,45.450729976972944,-73.5725748538971,8,17
395,6707,Métro Jolicoeur (Drake / de Sève),45.45608545783109,-73.58193710446358,9,19
396,6709,Le Caron / Marc-Sauvalle ,45.461685,-73.584039,7,21
397,6710,Chambord / Fleury,45.55982811984724,-73.65832507610321,6,32
398,6711,Alexandra / Waverly,45.531938,-73.617842,27,61
399,6712,LaSalle / Crawford,45.43791380065227,-73.58274042606354,2,19
400,6713,29e avenue / St-Zotique,45.56776565172907,-73.57968807220459,5,53
401,6714,LaSalle / 90e avenue,45.417147421132526,-73.64422470331192,2,28
402,6715,Natatorium (LaSalle / Rolland),45.44454701497536,-73.57509076595306,4,17
403,6716,Francis / Fleury,45.56387237463668,-73.6555677652359,4,30
404,6717,de Kent / Victoria,45.49456403292622,-73.63870203495026,4,61
405,6718,Grand Boulevard / Sherbrooke,45.466569,-73.623295,7,64
406,6719,Park Row O / Sherbrooke,45.46072936353252,-73.63407254219055,4,61
407,6720,Ontario / Viau,45.5594818,-73.535496,5,18
408,6721,Métro Cadillac (de Cadillac / Sherbrooke),45.5769632283486,-73.54683637619019,6,31
409,6722,du Quesne / Pierre-de-Coubertin,45.57498439946887,-73.53884875774384,5,26
410,6723,26e avenue / Beaubien,45.564944,-73.577639,6,57
411,6724,Léa-Roback / Sir-Georges-Etienne-Cartier,45.47166862589184,-73.582643866539,7,15
412,6725,Métro Monk (Allard / Beaulieu),45.45085122,-73.5940272,4,25
413,6726,Hamel / Sauvé,45.56076192837154,-73.6505614221096,4,32
414,6727,de la Sucrerie / Centre,45.48408128505464,-73.56091797351837,18,17
415,6728,d'Outremont / Ogilvy,45.52687028194893,-73.62672328948975,6,57
416,6729,St-André / Ste-Catherine,45.516426545782224,-73.5581123828888,39,27
417,6730,35e avenue / Beaubien,45.570081,-73.573047,4,52
418,6731,28e avenue / Rosemont,45.564353,-73.571244,5,59
419,6732,Fortune / Wellington,45.477923,-73.559038,10,16
420,6733,Villeray / de Normanville,45.547172039327485,-73.6185210943222,47,57
421,6734,Lajeunesse / Villeray,45.54211889,-73.6225471,23,61
422,6735,Villeray / St-Michel,45.56105928295798,-73.6039674282074,3,49
423,6736,Métro Henri-Bourassa (Henri-Bourassa / Millen),45.55675103297278,-73.66716161370277,2,21
424,6737,Jacques-Casault / Christophe-Colomb,45.552123,-73.630103,9,43
425,6738,Union / René-Lévesque,45.50235036136798,-73.56658279895781,58,41
426,6739,Pierre-de-Coubertin / Langelier,45.580314546424674,-73.5353136062622,5,30
427,6741,Canning / Notre-Dame,45.48631864401023,-73.5702332854271,26,18
428,6742,St-Patrick / Briand,45.46339729163665,-73.59643578529356,4,19
429,6743,St-Marc / Sherbrooke,45.494514,-73.583368,21,62
430,6744,Hamilton / Jolicoeur,45.456355,-73.597557,4,25
431,6745,de l'Épée / Jean-Talon,45.52797966680089,-73.62388283014297,12,58
432,6746,Métro Acadie (de l'Acadie / Beaumont),45.52357479400008,-73.62344294786453,7,58
433,6747,Waverly / St-Zotique,45.53050525974957,-73.61470833420753,25,59
434,6748,Young / Wellington,45.49282530947313,-73.55797827243805,23,13
435,6749,St-Jacques / St-Laurent,45.50642115207643,-73.55646550655365,38,18
436,6750,de Mentana / Gilford,45.52872356043453,-73.58385890722275,29,51
437,6752,Hutchison / Beaubien,45.52605851018324,-73.61296892166138,24,64
438,6753,Centre ÉPIC (St-Zotique / 40e avenue),45.57414703721992,-73.57462137937546,3,46
439,6754,Eadie / Dubois,45.45759682462104,-73.59052859581423,5,22
440,6901,Gare d'autocars de Montréal (Berri / Ontario),45.51689676614314,-73.5639488697052,49,26
441,6902,Montcalm / Ontario,45.521081043206834,-73.56227517127991,39,28
442,6903,St-Dominique / Napoléon,45.51666442219882,-73.57722043991089,49,55
443,6904,Fabre / Beaubien,45.5420595590383,-73.59787344932556,26,63
444,6905,Parc Rosemont (Dandurand / d'Iberville),45.544377,-73.581018,28,59
445,6906,Métro Rosemont (de St-Vallier / Rosemont),45.5319548635849,-73.59816044569016,40,67
446,6907,Boyer / Rosemont,45.534136,-73.595478,40,70
447,6908,de Bellechasse / de St-Vallier,45.53341043363302,-73.60112428665161,34,67
448,6910,Boyer / Beaubien,45.537041,-73.602026,29,65
449,6912,Métro Beaubien (de Chateaubriand / Beaubien),45.5353599615622,-73.60363483428955,36,66
450,6913,Drolet / Beaubien,45.533348,-73.605834,36,69
451,6915,Alma / Beaubien,45.53243586450861,-73.60665500164032,37,63
452,6916,Parc du Pélican (2e avenue / St-Joseph),45.544513,-73.571564,19,52
453,6917,Basile-Routhier / Chabanel,45.54986843142164,-73.64765658974648,5,32
454,6918,Garnier / des Carrières,45.53755266430292,-73.58993947505951,28,66
455,6919,Bibliothèque de Rosemont (9e avenue / Rosemont),45.55201648333515,-73.58185529708862,19,68
456,6921,Augustin-Cantin / Shearer,45.48401829,-73.5634366,18,19
457,6923,Marquette / Jean-Talon,45.54740777921938,-73.60766887664795,20,57
458,6924,de Bordeaux / Jean-Talon,45.54975479298636,-73.60556602478027,17,55
459,6925,des Écores / Jean-Talon,45.55236372328009,-73.60286772251129,16,52
460,6926,Marie-Anne / St-Hubert,45.5246829812827,-73.5788968205452,49,51
461,6927,Édouard-Montpetit / de Stirling,45.50723,-73.615085,9,111
462,6928,Jean-Brillant / McKenna,45.49876714523858,-73.61886978149414,8,117
463,6929,St-André / St-Grégoire,45.53147464147482,-73.59242051839828,42,64
464,6930,Cité des Arts du Cirque (Paul Boutet / des Regrattiers),45.55984236120471,-73.61544728279114,2,49
465,7001,Ball / Querbes,45.531177514650885,-73.6321359872818,7,53
466,7002,Meunier / Fleury,45.54485857398681,-73.66681426763535,1,31
467,7003,Métro Guy-Concordia (Guy / St-Catherine),45.49498148219463,-73.57773274183273,6,50
468,7004,Émile-Journault / de Chateaubriand,45.54983321292286,-73.64063255488873,8,34
469,7005,Marquette / Fleury,45.56735205736566,-73.65378744900227,2,33
470,7006,Clark / Fleury,45.54764847825576,-73.6655656993389,3,28
471,7007,Kirkfield / de Chambois,45.51293324107222,-73.63389015197754,2,52
472,7008,Rousselot / Jarry,45.55076907833167,-73.62091094255447,11,51
473,7009,Place Émilie-Gamelin (de Maisonneuve / Berri),45.51569016499682,-73.56096625328064,6,31
474,7010,Coolbrook / Queen-Mary,45.48285235405571,-73.63034427165985,4,69
475,7011,Panet / de Maisonneuve,45.52057363501344,-73.55614364147186,6,26
476,7012,St-Hubert / René-Lévesque,45.51433537033962,-73.55646349489689,7,26
477,7013,Benny / Sherbrooke,45.4648769981855,-73.62659722566605,6,62
478,7014,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),45.50427796704115,-73.61797660589218,10,108
479,7015,Parc des Rapides (LaSalle / 6e avenue),45.42947143740888,-73.59309915918857,1,19
480,7016,Métro Langelier (Langelier / Sherbrooke),45.58284663189181,-73.54247644543648,3,35
481,7017,Bennett / Ste-Catherine,45.55305326642512,-73.53242754936218,7,17
482,7018,Valois / Ste-Catherine,45.54522973039872,-73.53725016117096,7,18
483,7019,Casgrain / St-Viateur,45.52751292628879,-73.59879076480864,39,71
484,7020,St-Germain / Hochelaga,45.5436987529516,-73.55367332696915,16,27
485,7021,Dollard / Van Horne,45.51915286772737,-73.61646920442581,11,72
486,7022,Durocher / Bernard,45.52222528598142,-73.60668718814848,28,79
487,7023,CHSLD St-Michel (Jarry / 8e avenue),45.56169026904608,-73.61051201820374,4,50
488,7024,Berri / St-Joseph,45.52723106564012,-73.58672618865965,51,56
489,7025,St-Dominique / Bernard,45.52793332015246,-73.60122251338906,39,71
490,7026,Maguire / Henri-Julien,45.527041096087785,-73.59347056655677,48,66
491,7027,Terrasse Guindon / Fullum,45.537114135456825,-73.56913894414902,32,49
492,7028,de Gaspé / St-Viateur,45.52774827884841,-73.59743893146515,42,72
493,7029,Cartier / Masson,45.5380207402854,-73.58352363109587,33,57
494,7030,de Bordeaux / Marie-Anne,45.53340912723174,-73.57065707445145,42,49
495,7031,Berri / Rachel,45.52271891082773,-73.5772043466568,51,48
496,7032,Drolet / Laurier,45.52625187609252,-73.58975838928018,48,64
497,7033,Aylmer / Prince-Arthur,45.50856686947439,-73.57769787311554,46,54
498,7034,Atwater / Greene,45.48049514330605,-73.57782661914825,16,18
499,7035,Fullum / Gilford,45.53922374455291,-73.57383679656778,34,51
500,7036,Labadie / du Parc,45.5198946757576,-73.59682738780975,27,74
501,7037,Prince-Arthur / Ste-Famille,45.5116382139746,-73.57463479042053,52,51
502,7038,Guilbault / Clark,45.514107949601446,-73.57523024082184,48,53
503,7039,du Mont-Royal / Augustin-Frigon,45.543763151117474,-73.56772005558014,22,46
504,7040,St-Urbain / Beaubien,45.52951033828327,-73.61067965626717,30,62
505,7041,de Maisonneuve / Peel,45.50095054783712,-73.57457846403122,13,64
506,7042,Alexandra / Jean-Talon,45.53233064590805,-73.62018674612045,24,59
507,7043,Ernest-Gendreau / du Mont-Royal,45.549713734001415,-73.56384828686714,17,48
508,7044,Hôpital Santa Cabrini (St-Zotique / Jeanne-Jugan),45.5793249650848,-73.5705041885376,2,43
509,7045,Casgrain / Mozart,45.53472725603326,-73.6147928237915,30,58
510,7046,de Maisonneuve / Mansfield (nord),45.50238607958335,-73.57333794236183,14,54
511,7047,Ottawa / Peel,45.49390894768301,-73.55950713157654,28,15
512,7048,Métro Angrignon (Lamont /  des Trinitaires),45.44704365278581,-73.6021783483011,2,22
513,7049,William / Guy,45.48986545713166,-73.56473073363304,22,16
514,7050,Ottawa / William,45.48972725318433,-73.56406286358833,21,16
515,7051,Jogues / Allard,45.450020323797766,-73.60030621290207,3,26
516,7052,Shearer / Centre,45.483005619293046,-73.56218665838242,18,15
517,7053,Ropery / Augustin-Cantin,45.48091406771754,-73.56846034526825,21,15
518,7054,de la Côte St-Paul / St-Ambroise,45.46766565386597,-73.59391784324544,4,16
519,7055,Rose-de-Lima / Notre-Dame,45.47995026556018,-73.5805356502533,16,18
520,7056,Bibliothèque de Verdun (Brown / Bannantyne),45.44826204820947,-73.57785612344742,5,18
521,7057,2e avenue / Wellington,45.45789352611307,-73.56752824096475,9,15
522,7058,Gordon / Wellington,45.46107799010839,-73.56730699539183,8,16
523,7059,Argyle / de Verdun,45.45301583620112,-73.57191503047943,8,16
524,7060,de l'Église / de Verdun,45.46300108733155,-73.57156895217486,10,16
525,7061,Lajeunesse / de Castelnau,45.54039620809999,-73.61681789159775,28,62
526,7062,William / Robert-Bourassa,45.49716534003792,-73.55933010578154,34,12
527,7063,Drolet / Jarry,45.54195463236575,-73.62994194030762,18,51
528,7064,Clark / de Liège,45.539983846015616,-73.6381347477436,11,42
529,7065,de Lanaudière / Bélanger,45.54365085053057,-73.60565051436424,25,62
530,7066,St-Urbain / de la Gauchetière,45.50707812811467,-73.56139540672302,51,28
531,7067,City Councillors / du President-Kennedy,45.50625103256782,-73.57139065861702,60,50
532,7068,Basin / Richmond,45.48753098712153,-73.56507003307343,22,15
533,7069,Jeanne-Mance / René-Lévesque,45.5063713381299,-73.5642009973526,59,35
534,7070,Bourgeoys / Favard,45.47993042065731,-73.55592101812363,8,16
535,7071,St-Mathieu / Sherbrooke,45.49578910481176,-73.58259558677672,25,66
536,7072,Beaudry / Sherbrooke,45.52303493310712,-73.56539458036421,44,40
537,7073,Logan / de Champlain,45.5231943285584,-73.55584256350994,33,27
538,7074,St-André / Robin,45.5181280865132,-73.56185138225555,43,29
539,7075,CIUSSS (du Trianon / Pierre-de-Coubertin),45.58753125134183,-73.5319072008133,6,30
540,7076,Tupper / du Fort,45.49122961531575,-73.58078241348267,28,51
541,7077,Jean Langlois / Fullum,45.526499983000186,-73.54575277422555,13,18
542,7078,Hochelaga / Chapleau,45.53445294687473,-73.55965197086334,32,33
543,7079,Notre-Dame / Gauvin,45.50010529681542,-73.56019914150238,43,31
544,7080,du President-Kennedy / Union,45.50501114975704,-73.57202768325806,59,63
545,7081,St-Denis / de Maisonneuve,45.514384629068346,-73.56173202395439,18,34
546,7082,Métro Lionel-Groulx (Atwater / Lionel-Groulx),45.4829412691004,-73.57974171638489,21,20
547,7083,Parc de Bullion (de Bullion / Prince-Arthur),45.515604257816335,-73.57213497161865,52,48
548,7084,McTavish / Sherbrooke,45.502812816508936,-73.57602417469025,47,50
